date,original_series,diff,sqrt,inverse,log,squared,cubic,boxcox,yeo-johnson,MA25,MA50,EMA100,RSI
2010-12-30,0.3,0.0,0.5477225575051661,3.333333333333333,-1.203972804325936,0.09,0.6694329500821694,-1.8049627971959536,-1.7252520523234214,0.240776,0.24964199999999998,0.1990134111024845,69.26040061633282
2010-12-31,0.3,0.0,0.5477225575051661,3.333333333333333,-1.203972804325936,0.09,0.6694329500821694,-1.8049627971959536,-1.7252520523234214,0.245176,0.250842,0.20101314553609867,75.04173622704506
2011-01-01,0.3,0.0,0.5477225575051661,3.333333333333333,-1.203972804325936,0.09,0.6694329500821694,-1.8049627971959536,-1.7252520523234214,0.249016,0.25238,0.2029732812680571,74.83164983164983
2011-01-02,0.295,0.0,0.5477225575051661,3.333333333333333,-1.203972804325936,0.09,0.6694329500821694,-1.8049627971959536,-1.7252520523234214,0.251696,0.253016,0.2048946024310659,75.40288379983035
2011-01-03,0.2989,-0.005,0.5431390245600107,3.389830508474577,-1.2207799226423173,0.0870249999999999,0.6656930231641867,-1.8068974773553617,-1.725864560135103,0.254144,0.253496,0.20677787763045072,64.58333333333331
2011-01-04,0.299,0.0039,0.5467174773134658,3.345600535296086,-1.207646209692245,0.08934121,0.6686137521951034,-1.8053860066765095,-1.7253866247797658,0.257944,0.25381600000000004,0.2085248503506398,90.39780521262003
2011-01-05,0.298,9.9999999999989e-05,0.5468089245796927,3.3444816053511706,-1.2073117055914506,0.089401,0.6686883076988654,-1.8053474771444091,-1.7253743867495814,0.26174,0.25443,0.21031445727438952,88.88888888888889
2011-01-06,0.32,-0.001,0.5458937625582472,3.355704697986577,-1.210661792476733,0.088804,0.6679420031639375,-1.805733278055787,-1.72549680462242,0.26458,0.25595,0.2120706066352927,87.49999999999999
2011-01-07,0.3229,0.022,0.565685424949238,3.125,-1.1394342831883648,0.1024,0.6839903786706787,-1.797494319915009,-1.7228227031952632,0.2677,0.257312,0.2137721787811285,92.85714285714285
2011-01-08,0.323,0.0029,0.5682429058070149,3.096934035305048,-1.1304126012179074,0.10426441,0.6860503891338335,-1.7964453198238823,-1.7224731580152874,0.271304,0.258356,0.21587569999338338,92.94117647058823
