date,original_series,diff,sqrt,inverse,log,squared,cubic,boxcox,yeo-johnson
2021-05-24,38641.8,4583.9000000000015,196.57517645928746,2.5878711654219006e-05,10.562089871092391,1493188707.2400002,33.80797169675764,1.4001372510346486,1.3966348394858252
2021-05-25,37983.3,-658.5,194.89304759277587,2.6327359655427514e-05,10.54490186842745,1442731078.89,33.614828347283435,1.3910063190042754,1.3877817828150347
2021-05-26,39102.3,1119.0,197.74301504730832,2.557394322073126e-05,10.573936567772833,1528989865.2900002,33.941739903514055,1.4064425605723239,1.4027468684232036
2021-05-27,39048.2,-54.10000000000582,197.6061739926159,2.56093750800293e-05,10.572552059455116,1524761923.2399998,33.926079310424186,1.4057051659595572,1.4020321364166588
2021-05-28,35041.2,-4007.0,187.19294858514303,2.853783546225586e-05,10.464279791039269,1227885697.4399998,32.723493110092114,1.348447954517981,1.346486861683018
2021-05-29,34679.9,-361.29999999999563,186.22540106011317,2.8835146583467655e-05,10.453915547383977,1202695464.01,32.610636748862355,1.343009211309244,1.3412057980765313
2021-05-30,35961.7,1281.7999999999956,189.63570338941977,2.7807361720942004e-05,10.490209762217862,1293243866.8899999,33.00755872154125,1.362087111740151,1.3597268137021776
2021-05-31,36966.6,1004.9000000000015,192.26700184899124,2.7051446440841193e-05,10.517770081242212,1366529515.56,33.31218881233523,1.3766343151011657,1.3738422961631385
2021-06-01,36389.3,-577.2999999999956,190.759796602953,2.7480605562624176e-05,10.50203005436733,1324181154.4900002,33.137868264848585,1.368319852090763,1.3657753326180428
2021-06-02,37809.7,1420.3999999999942,194.447165060332,2.6448239472939486e-05,10.540320962444614,1429573414.0899997,33.56353872664147,1.3885762054163853,1.3854252197430255
2021-06-03,38779.5,969.8000000000029,196.92511266976592,2.578682035611599e-05,10.565647035469585,1503849620.25,33.848082309593686,1.40202950345499,1.3984692071149514
2021-06-04,37220.1,-1559.4000000000015,192.925115005797,2.6867203473392065e-05,10.524604216920197,1385335844.01,33.38816198733577,1.3802496573599146,1.377349396843804
2021-06-05,35000.1,-2220.0,187.0831365997481,2.8571346939008746e-05,10.463106197610326,1225007000.01,32.71069425486871,1.3478317314118926,1.3458885472923412
2021-06-06,35940.3,940.2000000000044,189.57927101874824,2.782391911030236e-05,10.48961450754812,1291705164.0900002,33.00101007009338,1.3617734921599371,1.3594224340737755
2021-06-07,34136.8,-1803.5,184.76146784435332,2.929389983829767e-05,10.438131260262313,1165321114.2400002,32.439508781242736,1.3347403078067954,1.3331749753031692
2021-06-08,33526.2,-610.6000000000058,183.1016111343644,2.9827418556233635e-05,10.420082501692727,1124006086.4399998,32.244930397154285,1.325305883883966,1.3240097526666568
2021-06-09,36648.4,3122.2000000000044,191.43771833157646,2.728632082164569e-05,10.50912505015447,1343105222.5600002,33.21633202352737,1.3720655850734018,1.3694098122439944
2021-06-10,36658.7,10.299999999995634,191.46461814131612,2.727865418031736e-05,10.509406059772033,1343860285.6899998,33.21944353883896,1.3722140124551077,1.3695538227797397
2021-06-11,36924.2,265.5,192.1567068826899,2.7082509573667136e-05,10.516622441626627,1363396545.6399999,33.29944778698721,1.3760275144249419,1.373253625853889
2021-06-12,35853.8,-1070.3999999999942,189.35099682864097,2.7891046416279445e-05,10.487204837621059,1285494974.4400003,32.97451353232678,1.3605041663683624,1.3581904764245218
2021-06-13,38899.8,3046.0,197.23032221238194,2.5707073044077344e-05,10.568744388205147,1513194440.0400002,33.88304683951325,1.4036778693559864,1.4000670652012794
2021-06-14,40284.1,1384.2999999999956,200.7089933211763,2.482368974359611e-05,10.60371212914009,1622808712.81,34.28029535719653,1.4223332997670985,1.4181454561632467
2021-06-15,39968.8,-315.29999999999563,199.92198478406522,2.5019515221873058e-05,10.595854428737796,1597504973.4400003,34.19062474572141,1.4181337959702898,1.4140767158337564
2021-06-16,38756.1,-1212.7000000000044,196.8656902560728,2.5802389817344885e-05,10.565043441747205,1502035287.2099998,33.84127283131084,1.4017083569434996,1.3981578918391568
2021-06-17,37743.3,-1012.7999999999956,194.27634956422256,2.649476860793836e-05,10.538563255481412,1424556694.89,33.54387953114481,1.387644147803085,1.384521326999937
2021-06-18,35681.2,-2062.100000000006,188.8946796497985,2.8025963252356985e-05,10.482379218415389,1273148033.4399998,32.92151535332607,1.3579634020155729,1.3557243702741635
2021-06-19,35896.9,215.70000000000437,189.4647724512396,2.7857558730698194e-05,10.48840621977298,1288587429.6100001,32.98772117406312,1.3611369607548265,1.3588046475827433
2021-06-20,35568.1,-328.8000000000029,188.59506886448543,2.811508064810884e-05,10.479204447715995,1265089737.61,32.88669436057921,1.3562927042530346,1.3541026625354151
2021-06-21,31499.8,-4068.2999999999993,177.48183005592432,3.174623330941784e-05,10.357736475587219,992237400.04,31.581731148356333,1.2928861976478916,1.2924952340819693
2021-06-22,32496.3,996.5,180.2673015274817,3.077273412665442e-05,10.388881515683018,1056009513.6899999,31.911310409062022,1.309048655221971,1.3082102923033383
2021-06-23,33381.2,884.8999999999978,182.70522707355693,2.995698177417229e-05,10.415748146240114,1114304513.4399998,32.19837703842427,1.3230435290216922,1.3218115648109041
2021-06-24,34797.5,1416.300000000003,186.54088023808615,2.873769667361161e-05,10.457300824101555,1210866006.25,32.647456195401666,1.3447848643368754,1.342930066150238
2021-06-25,31770.6,-3026.9000000000015,178.24309243277844,3.1475641001429e-05,10.366296612826494,1009371024.3599999,31.671974487316962,1.2973218909228397,1.2968089075898883
2021-06-26,31445.1,-325.5,177.32766281660625,3.1801457142766285e-05,10.355998447128375,988794314.0099999,31.563439798177328,1.291986188382753,1.2916199119560667
2021-06-27,32845.0,1399.9000000000015,181.23189564753773,3.0446034404018876e-05,10.399554805326574,1078794025.0,32.02504549664938,1.3146025396997587,1.3136086632918027
2021-06-28,34690.4,1845.4000000000015,186.25359056941696,2.8826418836335123e-05,10.454218270597808,1203423852.16,32.61392758048198,1.3431679645683912,1.3413599609713884
2021-06-29,36249.4,1559.0,190.3927519628833,2.7586663503395916e-05,10.498178108421701,1314019000.3600001,33.09534714309756,1.3662877015670438,1.3638033699875396
2021-06-30,34809.4,-1440.0,186.57277400521224,2.8727872356317545e-05,10.457642744230622,1211694328.3600001,32.65117734826582,1.3449642525053158,1.3431042579678005
2021-07-01,33505.1,-1304.300000000003,183.04398378531866,2.984620251842257e-05,10.419452945031978,1122591726.01,32.23816443686935,1.3249772021366213,1.323690402596409
2021-07-02,33465.9,-39.19999999999709,182.93687435834252,2.9881162616275074e-05,10.418282288942722,1119966462.8100002,32.22558695651146,1.3243660922885216,1.323096634501567
2021-07-03,34595.3,1129.4000000000015,185.99811827005132,2.890566059551442e-05,10.451473113668689,1196834782.0900002,32.58409778071588,1.3417285855542906,1.3399621748871622
2021-07-04,35866.5,1271.199999999997,189.38452946320615,2.7881170451535556e-05,10.487558991190767,1286405822.25,32.97840644266255,1.36069069656703,1.3583715182191018
2021-07-05,34169.8,-1696.699999999997,184.8507506070776,2.9265608812460124e-05,10.439097492004704,1167575232.0400002,32.44995849165672,1.3352459996433537,1.3336661643496317
2021-07-06,33766.7,-403.1000000000058,183.75717673059737,2.961497570091244e-05,10.427230388735008,1140190028.8899999,32.321849702571654,1.329039571465976,1.3276372144535695
